"","Mesa","Department","District","Turnout","MAS.vote","VS","BBS","stolen.prop","bboxstuff.prop","Fraud.type"
"20503",20503,"Potosi",38,0.872925631468481,0.631545915245535,0,0,0,0,"Clean"
"20513",20513,"Potosi",38,0.874281480947363,0.725633493141134,0,0,0,0,"Clean"
"20514",20514,"Potosi",38,0.866945379071333,0.939564503480243,1,0,0.851,0,"VS"
"20541",20541,"Potosi",38,0.884360860788972,0.61801960622754,0,0,0,0,"Clean"
"20542",20542,"Potosi",38,0.976169961913565,0.569082989071258,0,1,0,0.823,"BBS"
"20565",20565,"Potosi",39,0.830276827527134,0.969483370127219,1,0,0.788,0,"VS"
"20567",20567,"Potosi",39,0.8790957408422,0.96328747549774,1,0,0.769,0,"VS"
"20568",20568,"Potosi",39,0.82611557871361,0.978351451487318,0,0,0,0,"Clean"
"20571",20571,"Potosi",39,0.828813240406681,0.892006664265921,0,0,0,0,"Clean"
"20596",20596,"Potosi",39,0.847012825234054,0.885288678725387,0,0,0,0,"Clean"
"20602",20602,"Potosi",39,0.845428659650107,0.99636208879996,1,0,0.861,0,"VS"
"20607",20607,"Potosi",39,0.842438200627829,0.939305733178066,1,0,0.741,0,"VS"
"20609",20609,"Potosi",39,0.862730307828684,0.835850482479648,0,0,0,0,"Clean"
"20636",20636,"Potosi",39,0.855737957689658,0.962399489811299,1,0,0.723,0,"VS"
"20637",20637,"Potosi",39,0.876757518832476,0.887534011046338,0,0,0,0,"Clean"
"20676",20676,"Potosi",39,0.853956859686511,0.777459117344771,0,0,0,0,"Clean"
"20677",20677,"Potosi",39,0.869473555792599,0.98708732678833,0,0,0,0,"Clean"
"20708",20708,"Potosi",39,0.859132509263607,0.895367832975666,0,0,0,0,"Clean"
"20713",20713,"Potosi",39,0.829402221373681,0.807520059004792,0,0,0,0,"Clean"
"20715",20715,"Potosi",39,0.869050493551024,0.814300198086368,0,0,0,0,"Clean"
"20723",20723,"Potosi",39,0.843988604926333,0.95525640015384,0,0,0,0,"Clean"
"20724",20724,"Potosi",39,0.963100752800603,0.867548663697144,0,1,0,0.782,"BBS"
"20730",20730,"Potosi",39,0.963577220094847,0.81628781615469,0,1,0,0.764,"BBS"
"20734",20734,"Potosi",39,0.844713242276675,0.920110140127463,0,0,0,0,"Clean"
"20742",20742,"Potosi",39,0.872646833104193,0.765131261392653,0,0,0,0,"Clean"
"20746",20746,"Potosi",39,0.855140010227096,0.987123554650112,1,0,0.771,0,"VS"
"20774",20774,"Potosi",39,0.985623407593654,0.817715067931339,0,1,0,0.909,"BBS"
"20807",20807,"Potosi",39,0.825608340199154,0.92027879389761,0,0,0,0,"Clean"
"20808",20808,"Potosi",39,0.878055235918356,0.769904101656891,0,0,0,0,"Clean"
"20815",20815,"Potosi",39,0.837831422270748,0.794077370749366,0,0,0,0,"Clean"
"20817",20817,"Potosi",39,0.859168073725127,0.947843767598728,1,0,0.795,0,"VS"
"20862",20862,"Potosi",39,0.870009495525235,0.872693046439152,0,0,0,0,"Clean"
"20872",20872,"Potosi",39,0.98991379600864,0.852050545102882,0,1,0,0.917,"BBS"
"20873",20873,"Potosi",39,0.867774774080264,0.968447458284136,1,0,0.82,0,"VS"
"20875",20875,"Potosi",39,0.979991818832298,0.880996199680666,0,1,0,0.857,"BBS"
"20876",20876,"Potosi",39,0.8264168273614,0.862659678018027,0,0,0,0,"Clean"
"20885",20885,"Tarija",40,0.897318244515208,0.264939522160142,0,0,0,0,"Clean"
"20896",20896,"Tarija",40,0.879969127437947,0.265177912443922,0,0,0,0,"Clean"
"20908",20908,"Tarija",40,0.987154330291375,0.387422787762431,0,1,0,0.882,"BBS"
"20956",20956,"Tarija",40,0.988535670079699,0.417463723775562,0,1,0,0.875,"BBS"
"20973",20973,"Tarija",40,0.975420636371821,0.420436068522463,0,1,0,0.803,"BBS"
"20976",20976,"Tarija",40,0.989989206981307,0.317582955663611,0,1,0,0.904,"BBS"
"20977",20977,"Tarija",40,0.872898456195899,0.299670479560161,0,0,0,0,"Clean"
"20989",20989,"Tarija",40,0.864283521693635,0.833817569341053,1,0,0.746,0,"VS"
"20999",20999,"Tarija",40,0.984263203948803,0.380624149687394,0,1,0,0.859,"BBS"
"21005",21005,"Tarija",40,0.861619605297387,0.878587072710478,1,0,0.825,0,"VS"
"21012",21012,"Tarija",40,0.859092780885516,0.33538005024676,0,0,0,0,"Clean"
"21013",21013,"Tarija",40,0.885244250889576,0.320421391563546,0,0,0,0,"Clean"
"21024",21024,"Tarija",40,0.908925617215198,0.337350006171903,0,0,0,0,"Clean"
"21038",21038,"Tarija",40,0.902424831281679,0.893906050547553,1,0,0.843,0,"VS"
"21050",21050,"Tarija",40,0.884432810277488,0.857843225559538,1,0,0.751,0,"VS"
"21060",21060,"Tarija",40,0.980722739623451,0.457940935414843,0,1,0,0.855,"BBS"
"21064",21064,"Tarija",40,0.896269647949316,0.434543341930963,0,0,0,0,"Clean"
"21081",21081,"Tarija",40,0.88818139975167,0.84402510149945,1,0,0.762,0,"VS"
"21115",21115,"Tarija",40,0.892823030586994,0.316135032824526,0,0,0,0,"Clean"
"21116",21116,"Tarija",40,0.906845327970173,0.272287502585166,0,0,0,0,"Clean"
"21117",21117,"Tarija",40,0.897468413802567,0.861589386053668,1,0,0.774,0,"VS"
"21134",21134,"Tarija",40,0.871085787167842,0.260246428704322,0,0,0,0,"Clean"
"21165",21165,"Tarija",40,0.863568960227445,0.883607249130349,1,0,0.812,0,"VS"
"21169",21169,"Tarija",40,0.976345953314119,0.397690908128269,0,1,0,0.83,"BBS"
"21179",21179,"Tarija",40,0.967035733147274,0.437048601347697,0,1,0,0.688,"BBS"
"21185",21185,"Tarija",40,0.886701200914663,0.861766769936424,1,0,0.795,0,"VS"
"21197",21197,"Tarija",40,0.971615452054284,0.473446115411404,0,1,0,0.761,"BBS"
"21204",21204,"Tarija",40,0.906935043164574,0.313966447734649,0,0,0,0,"Clean"
"21206",21206,"Tarija",40,0.900898988785765,0.26188747547741,0,0,0,0,"Clean"
"21209",21209,"Tarija",40,0.872844344984762,0.375924538213513,0,0,0,0,"Clean"
"21213",21213,"Tarija",40,0.871974842148418,0.343452772115636,0,0,0,0,"Clean"
"21223",21223,"Tarija",40,0.967642845392638,0.255590581252693,0,1,0,0.728,"BBS"
"21229",21229,"Tarija",40,0.87936066913469,0.879696168574253,1,0,0.788,0,"VS"
"21232",21232,"Tarija",40,0.862977162237202,0.431473691023392,0,0,0,0,"Clean"
"21237",21237,"Tarija",40,0.880345321140733,0.275275040939005,0,0,0,0,"Clean"
"21242",21242,"Tarija",40,0.89729340636284,0.464523287334518,0,0,0,0,"Clean"
"21246",21246,"Tarija",40,0.864962714803982,0.305448714224318,0,0,0,0,"Clean"
"21247",21247,"Tarija",40,0.874913230233408,0.275891324398507,0,0,0,0,"Clean"
"21264",21264,"Tarija",40,0.910765478462527,0.327319084584948,0,0,0,0,"Clean"
"21267",21267,"Tarija",40,0.968589076287174,0.255082752891487,0,1,0,0.773,"BBS"
"21269",21269,"Tarija",40,0.889916982463378,0.265008992814786,0,0,0,0,"Clean"
"21286",21286,"Tarija",40,0.860183345960766,0.451602973614083,0,0,0,0,"Clean"
"21325",21325,"Tarija",40,0.966809432388958,0.334078421893865,0,1,0,0.746,"BBS"
"21330",21330,"Tarija",40,0.889571937227467,0.391419998250628,0,0,0,0,"Clean"
"21336",21336,"Tarija",40,0.965321199853871,0.309250283158777,0,1,0,0.756,"BBS"
"21345",21345,"Tarija",40,0.983689092504172,0.362902225662167,0,1,0,0.818,"BBS"
"21356",21356,"Tarija",40,0.857811958794883,0.350961703664283,0,0,0,0,"Clean"
"21386",21386,"Tarija",40,0.868983549797976,0.864171903297187,1,0,0.811,0,"VS"
"21400",21400,"Tarija",41,0.893307296241935,0.324118433928983,0,0,0,0,"Clean"
"21406",21406,"Tarija",41,0.900818748003156,0.873675235410773,1,0,0.768,0,"VS"
"21410",21410,"Tarija",41,0.970850125745413,0.442246723869657,0,1,0,0.77,"BBS"
"21413",21413,"Tarija",41,0.86478682198545,0.495850824312699,0,0,0,0,"Clean"
"21442",21442,"Tarija",41,0.861821701976371,0.502820880765071,0,0,0,0,"Clean"
"21451",21451,"Tarija",41,0.862042377752459,0.402909448376478,0,0,0,0,"Clean"
"21453",21453,"Tarija",41,0.97813038791378,0.413421114327194,0,1,0,0.828,"BBS"
"21459",21459,"Tarija",41,0.905418133871148,0.466705062150085,0,0,0,0,"Clean"
"21477",21477,"Tarija",41,0.97953051395019,0.335826292429968,0,1,0,0.771,"BBS"
"21483",21483,"Tarija",41,0.889626550350389,0.846792461195893,1,0,0.776,0,"VS"
"21488",21488,"Tarija",41,0.889646708902992,0.919120371104398,1,0,0.838,0,"VS"
"21500",21500,"Tarija",41,0.972342160224981,0.404013038175163,0,1,0,0.783,"BBS"
"21506",21506,"Tarija",41,0.87795373931455,0.851148750696358,1,0,0.764,0,"VS"
"21508",21508,"Tarija",41,0.970115360661882,0.285272704980129,0,1,0,0.76,"BBS"
"21510",21510,"Tarija",41,0.982213100871092,0.409475551632204,0,1,0,0.873,"BBS"
"21537",21537,"Tarija",41,0.903732568207416,0.881578195951243,1,0,0.833,0,"VS"
"21540",21540,"Tarija",41,0.973899572337343,0.424237041836966,0,1,0,0.765,"BBS"
"21577",21577,"Tarija",41,0.866942693538135,0.865525680628579,1,0,0.778,0,"VS"
"21586",21586,"Tarija",41,0.876065015003143,0.877391684089131,1,0,0.812,0,"VS"
"21594",21594,"Tarija",41,0.881292202625283,0.90687586898331,1,0,0.872,0,"VS"
"21606",21606,"Tarija",41,0.893639759924602,0.397708681021591,0,0,0,0,"Clean"
"21608",21608,"Tarija",41,0.980807767421941,0.382875771146866,0,1,0,0.826,"BBS"
"21612",21612,"Tarija",41,0.879982336446202,0.830827417563699,1,0,0.757,0,"VS"
"21620",21620,"Tarija",41,0.880439347074741,0.904189251551652,1,0,0.842,0,"VS"
"21632",21632,"Tarija",41,0.885427203003126,0.917084746317089,1,0,0.833,0,"VS"
"21643",21643,"Tarija",41,0.871663576229207,0.288696490702276,0,0,0,0,"Clean"
"21647",21647,"Tarija",41,0.97944030409696,0.45312539680176,0,1,0,0.802,"BBS"
"21656",21656,"Tarija",41,1,0.434613728513483,0,1,0,1,"BBS"
"21667",21667,"Tarija",41,0.883149477171478,0.880128135825915,1,0,0.817,0,"VS"
"21671",21671,"Tarija",41,0.875466789049812,0.33600664111415,0,0,0,0,"Clean"
"21691",21691,"Tarija",41,0.876056287865815,0.855595044749887,1,0,0.753,0,"VS"
"21692",21692,"Tarija",41,0.879141959231266,0.879588933629402,1,0,0.805,0,"VS"
"21701",21701,"Tarija",41,0.978482285380883,0.306907957280242,0,1,0,0.843,"BBS"
"21707",21707,"Tarija",41,0.90340571649758,0.500272502673655,0,0,0,0,"Clean"
"21709",21709,"Tarija",41,0.86415394792312,0.293987596746377,0,0,0,0,"Clean"
"21741",21741,"Tarija",41,0.899939632212372,0.276099437433209,0,0,0,0,"Clean"
"21764",21764,"Tarija",41,0.903112695052003,0.490138080220821,0,0,0,0,"Clean"
"21765",21765,"Tarija",41,0.979289133955507,0.292187047272169,0,1,0,0.802,"BBS"
"21782",21782,"Tarija",41,0.877219299199028,0.825897169250668,1,0,0.758,0,"VS"
"21783",21783,"Tarija",41,0.876760369193757,0.301357535647728,0,0,0,0,"Clean"
"21793",21793,"Tarija",41,0.864451879433129,0.853659629330892,1,0,0.779,0,"VS"
"21803",21803,"Tarija",41,0.967124367726549,0.451387436927658,0,1,0,0.728,"BBS"
"21810",21810,"Tarija",41,0.984185041682039,0.491218005382653,0,1,0,0.882,"BBS"
"21821",21821,"Tarija",41,0.872670325239511,0.378940897327621,0,0,0,0,"Clean"
"21834",21834,"Tarija",42,0.861023019488538,0.689569167542693,0,0,0,0,"Clean"
"21836",21836,"Tarija",42,0.976518554943347,0.626358060117824,0,1,0,0.816,"BBS"
"21839",21839,"Tarija",42,0.990997481551636,0.566966789456031,0,1,0,0.934,"BBS"
"21848",21848,"Tarija",42,0.844384609603514,0.708850339357824,0,0,0,0,"Clean"
"21886",21886,"Tarija",42,0.866965923406199,0.655570623626163,0,0,0,0,"Clean"
"21895",21895,"Tarija",42,0.864083217265387,0.653150844555312,0,0,0,0,"Clean"
"21913",21913,"Tarija",42,0.884370984208476,0.508274359299304,0,0,0,0,"Clean"
"21914",21914,"Tarija",42,0.863595789462168,0.512376727138222,0,0,0,0,"Clean"
"21917",21917,"Tarija",42,0.879896736399757,0.517322056362873,0,0,0,0,"Clean"
"21919",21919,"Tarija",42,0.835605061942569,0.574481065742967,0,0,0,0,"Clean"
"21924",21924,"Tarija",42,0.871003292731149,0.623938732911415,0,0,0,0,"Clean"
"21930",21930,"Tarija",42,0.870247271860651,0.626740276444194,0,0,0,0,"Clean"
"21936",21936,"Tarija",42,0.973429336031563,0.578593339565106,0,1,0,0.791,"BBS"
"21986",21986,"Tarija",42,0.869982020541947,0.926680896971162,1,0,0.821,0,"VS"
"21990",21990,"Tarija",42,0.852707857956147,0.501505777512658,0,0,0,0,"Clean"
"22014",22014,"Tarija",42,0.986278793579599,0.576818938717866,0,1,0,0.903,"BBS"
"22050",22050,"Tarija",42,0.874147524965262,0.64295889485106,0,0,0,0,"Clean"
"22055",22055,"Tarija",42,0.865635149102607,0.612277467749938,0,0,0,0,"Clean"
"22057",22057,"Tarija",42,0.861749904485452,0.918088061292377,1,0,0.812,0,"VS"
"22070",22070,"Tarija",42,0.849937550280749,0.94194094107029,1,0,0.853,0,"VS"
"22079",22079,"Tarija",42,0.985148967895621,0.660949552743451,0,1,0,0.891,"BBS"
"22085",22085,"Tarija",42,0.984185081941977,0.675163678569915,0,1,0,0.89,"BBS"
"22086",22086,"Tarija",42,0.885116109258986,0.62648927164298,0,0,0,0,"Clean"
"22087",22087,"Tarija",42,0.846161571067039,0.65796957455589,0,0,0,0,"Clean"
"22090",22090,"Tarija",42,0.864006886036417,0.927891863178152,1,0,0.823,0,"VS"
"22115",22115,"Tarija",42,0.975047965718215,0.729080918316413,0,1,0,0.843,"BBS"
"22128",22128,"Tarija",42,0.850906239802351,0.523632742102406,0,0,0,0,"Clean"
"22145",22145,"Tarija",42,0.864988985172225,0.898977638500643,1,0,0.783,0,"VS"
"22158",22158,"Tarija",42,0.851406794114618,0.705086572346789,0,0,0,0,"Clean"
"22170",22170,"Tarija",42,0.888559305234466,0.89594806622838,1,0,0.748,0,"VS"
"22188",22188,"Tarija",42,0.970880981620432,0.661620810208032,0,1,0,0.766,"BBS"
"22208",22208,"Tarija",43,0.977592090594962,0.306494372175107,0,1,0,0.837,"BBS"
"22211",22211,"Tarija",43,0.849626300201527,0.905836692989555,1,0,0.855,0,"VS"
"22215",22215,"Tarija",43,0.849930108300298,0.790577163175816,1,0,0.713,0,"VS"
"22222",22222,"Tarija",43,0.852694122433759,0.88396516276396,1,0,0.825,0,"VS"
"22224",22224,"Tarija",43,0.852152910926356,0.418541874779635,0,0,0,0,"Clean"
"22225",22225,"Tarija",43,0.868450443116682,0.911705677387326,1,0,0.86,0,"VS"
"22227",22227,"Tarija",43,0.862577311635715,0.405893013022217,0,0,0,0,"Clean"
"22243",22243,"Tarija",43,0.884728618379643,0.438710042562155,0,0,0,0,"Clean"
"22245",22245,"Tarija",43,0.882907077028309,0.410900394066746,0,0,0,0,"Clean"
"22286",22286,"Tarija",43,0.861545064429663,0.887924891396771,1,0,0.832,0,"VS"
"22302",22302,"Tarija",43,0.844442095810001,0.254358360550112,0,0,0,0,"Clean"
"22339",22339,"Tarija",43,0.877865538215024,0.369165498282247,0,0,0,0,"Clean"
"22351",22351,"Tarija",43,0.875479321348317,0.323420184131662,0,0,0,0,"Clean"
"22359",22359,"Tarija",43,0.856862771263794,0.375388282245428,0,0,0,0,"Clean"
"22375",22375,"Tarija",43,0.863831031230948,0.858729804663438,1,0,0.778,0,"VS"
"22378",22378,"Tarija",43,0.967820944143864,0.452609772322809,0,1,0,0.73,"BBS"
"22381",22381,"Tarija",43,0.839691877695116,0.251407337338615,0,0,0,0,"Clean"
"22387",22387,"Tarija",43,0.87898433073052,0.917501028447355,1,0,0.862,0,"VS"
"22392",22392,"Tarija",43,0.977635586932604,0.284033850630953,0,1,0,0.818,"BBS"
"22404",22404,"Tarija",43,0.870381213103784,0.326335108712388,0,0,0,0,"Clean"
"22414",22414,"Tarija",43,0.875013370380541,0.846524857517555,1,0,0.776,0,"VS"
"22415",22415,"Tarija",43,0.889492817387549,0.412967318561868,0,0,0,0,"Clean"
"22443",22443,"Tarija",43,0.983865554272754,0.250955540919518,0,1,0,0.887,"BBS"
"22445",22445,"Tarija",43,0.842660759847541,0.849051744120815,1,0,0.752,0,"VS"
"22462",22462,"Tarija",43,0.967726112337783,0.379237798490722,0,1,0,0.763,"BBS"
"22466",22466,"Tarija",43,0.839296430144217,0.389122365978188,0,0,0,0,"Clean"
"22469",22469,"Tarija",43,0.856666771159673,0.842007339023311,1,0,0.791,0,"VS"
"22486",22486,"Tarija",43,0.87856072328239,0.278569924151401,0,0,0,0,"Clean"
"22493",22493,"Tarija",43,0.84761755470401,0.428095389596161,0,0,0,0,"Clean"
"22502",22502,"Tarija",43,0.978591331903274,0.293429465802837,0,1,0,0.819,"BBS"
"22515",22515,"Tarija",43,0.878879762755112,0.373551430989087,0,0,0,0,"Clean"
"22527",22527,"Tarija",43,0.858184804220585,0.383109023897535,0,0,0,0,"Clean"
"22533",22533,"Tarija",43,0.850894672988756,0.432271955645285,0,0,0,0,"Clean"
"22537",22537,"Tarija",43,0.842415029083391,0.357649245805267,0,0,0,0,"Clean"
"22563",22563,"Tarija",43,0.840746020920782,0.845104056955129,1,0,0.766,0,"VS"
"22578",22578,"Tarija",43,0.969573178765606,0.305393535447079,0,1,0,0.779,"BBS"
"22593",22593,"Tarija",43,0.850908083316228,0.362470399563394,0,0,0,0,"Clean"
"22595",22595,"Tarija",43,0.996608517718437,0.310182284826928,0,1,0,0.979,"BBS"
"22613",22613,"Tarija",43,0.888476932071933,0.285849812639742,0,0,0,0,"Clean"
"22617",22617,"Tarija",43,0.860028030000512,0.452383529293771,0,0,0,0,"Clean"
"22650",22650,"Tarija",43,0.84806819169005,0.320407489867175,0,0,0,0,"Clean"
"22691",22691,"Santa Cruz",44,0.995103623296404,0.265224125009764,0,1,0,0.959,"BBS"
"22700",22700,"Santa Cruz",44,0.847554776472584,0.459796254495214,0,0,0,0,"Clean"
"22707",22707,"Santa Cruz",44,0.871230600656729,0.87869351529931,1,0,0.834,0,"VS"
"22721",22721,"Santa Cruz",44,0.83949168132705,0.30305730027492,0,0,0,0,"Clean"
"22725",22725,"Santa Cruz",44,0.880956868609138,0.270961383315545,0,0,0,0,"Clean"
"22727",22727,"Santa Cruz",44,0.860890082478962,0.429002809733822,0,0,0,0,"Clean"
"22751",22751,"Santa Cruz",44,0.873776717723478,0.277612323519826,0,0,0,0,"Clean"
"22776",22776,"Santa Cruz",44,0.875895281391355,0.285173127559817,0,0,0,0,"Clean"
"22781",22781,"Santa Cruz",44,0.840493571979261,0.778397333627636,1,0,0.677,0,"VS"
"22788",22788,"Santa Cruz",44,0.876234358505933,0.392009651450004,0,0,0,0,"Clean"
"22790",22790,"Santa Cruz",44,0.841375561373612,0.893403477682509,1,0,0.842,0,"VS"
"22798",22798,"Santa Cruz",44,0.850017192114927,0.838301231109648,1,0,0.783,0,"VS"
"22800",22800,"Santa Cruz",44,0.844943829231686,0.871378130914528,1,0,0.813,0,"VS"
"22802",22802,"Santa Cruz",44,0.984605054090748,0.447683419739671,0,1,0,0.891,"BBS"
"22810",22810,"Santa Cruz",44,0.878656532766768,0.287689862673296,0,0,0,0,"Clean"
"22829",22829,"Santa Cruz",44,0.8779315258999,0.859670712647406,1,0,0.792,0,"VS"
"22846",22846,"Santa Cruz",44,0.96624359908503,0.431026747931591,0,1,0,0.721,"BBS"
"22847",22847,"Santa Cruz",44,0.979545195997304,0.289544792355915,0,1,0,0.821,"BBS"
"22856",22856,"Santa Cruz",44,0.865898812659563,0.809676735068078,1,0,0.744,0,"VS"
"22861",22861,"Santa Cruz",44,0.879154473018891,0.260761427886688,0,0,0,0,"Clean"
"22874",22874,"Santa Cruz",44,0.857326378016529,0.843458308100614,1,0,0.768,0,"VS"
"22885",22885,"Santa Cruz",44,0.854145648602718,0.840331882812943,1,0,0.716,0,"VS"
"22887",22887,"Santa Cruz",44,0.881825918586801,0.394988054156256,0,0,0,0,"Clean"
"22891",22891,"Santa Cruz",44,0.962113036546979,0.429296595232319,0,1,0,0.738,"BBS"
"22916",22916,"Santa Cruz",44,0.858185825272328,0.457241688949617,0,0,0,0,"Clean"
"22922",22922,"Santa Cruz",44,0.976198716789941,0.431609390751505,0,1,0,0.827,"BBS"
"22928",22928,"Santa Cruz",44,0.987749844719463,0.272669421805694,0,1,0,0.918,"BBS"
"22933",22933,"Santa Cruz",44,0.857727285950199,0.390982135025292,0,0,0,0,"Clean"
"22934",22934,"Santa Cruz",44,0.860309988390015,0.337524604950864,0,0,0,0,"Clean"
"22939",22939,"Santa Cruz",44,0.973944528837033,0.346485790250606,0,1,0,0.806,"BBS"
"22944",22944,"Santa Cruz",44,0.869349030252068,0.29311096928459,0,0,0,0,"Clean"
"22946",22946,"Santa Cruz",44,0.844241094832635,0.439296686763157,0,0,0,0,"Clean"
"22949",22949,"Santa Cruz",44,0.888885618819174,0.881487457079817,1,0,0.837,0,"VS"
"22956",22956,"Santa Cruz",44,0.857271698741365,0.418467936686742,0,0,0,0,"Clean"
"22959",22959,"Santa Cruz",44,0.885488537054114,0.897523281804564,1,0,0.844,0,"VS"
"22961",22961,"Santa Cruz",44,0.860267394181911,0.347042685817655,0,0,0,0,"Clean"
"22966",22966,"Santa Cruz",44,0.982129224651157,0.45043055908449,0,1,0,0.887,"BBS"
"22979",22979,"Santa Cruz",44,0.858807937241182,0.460003650927143,0,0,0,0,"Clean"
"23008",23008,"Santa Cruz",44,0.845674423554586,0.900389121778723,1,0,0.816,0,"VS"
"23042",23042,"Santa Cruz",44,0.864537700374146,0.875774291573123,1,0,0.768,0,"VS"
"23067",23067,"Santa Cruz",44,0.853200953269358,0.242636312823084,0,0,0,0,"Clean"
"23068",23068,"Santa Cruz",44,0.972070819275934,0.270992925633084,0,1,0,0.773,"BBS"
"23070",23070,"Santa Cruz",44,0.981631143978077,0.415681911256342,0,1,0,0.846,"BBS"
"23071",23071,"Santa Cruz",44,0.999385787298261,0.359626175521649,0,1,0,0.996,"BBS"
"23076",23076,"Santa Cruz",44,0.847252476063755,0.849572536294692,1,0,0.784,0,"VS"
"23106",23106,"Santa Cruz",44,0.867375826668493,0.418783024125911,0,0,0,0,"Clean"
"23126",23126,"Santa Cruz",44,0.866291292090539,0.392127794819711,0,0,0,0,"Clean"
"23183",23183,"Santa Cruz",44,0.983554609119978,0.309331154507929,0,1,0,0.86,"BBS"
"23184",23184,"Santa Cruz",44,0.883865435433028,0.431919412331138,0,0,0,0,"Clean"
"23185",23185,"Santa Cruz",44,0.887230089549484,0.345195784040824,0,0,0,0,"Clean"
"23186",23186,"Santa Cruz",44,0.888872156951662,0.404472139171392,0,0,0,0,"Clean"
"23187",23187,"Santa Cruz",44,1,0.465158229314211,0,1,0,1,"BBS"
"23192",23192,"Santa Cruz",44,0.843049878705951,0.39489723333993,0,0,0,0,"Clean"
"23193",23193,"Santa Cruz",44,0.88878604998245,0.924179624406721,1,0,0.866,0,"VS"
"23209",23209,"Santa Cruz",44,0.84854534473895,0.420068586026169,0,0,0,0,"Clean"
"23216",23216,"Santa Cruz",44,0.874907881871449,0.304540292539715,0,0,0,0,"Clean"
"23217",23217,"Santa Cruz",44,0.978525189041681,0.376541373664821,0,1,0,0.857,"BBS"
"23221",23221,"Santa Cruz",44,0.868745012185311,0.870375905584337,1,0,0.806,0,"VS"
"23229",23229,"Santa Cruz",44,0.979178252602007,0.446408589841337,0,1,0,0.864,"BBS"
"23235",23235,"Santa Cruz",44,0.873233065437118,0.287568152911033,0,0,0,0,"Clean"
"23243",23243,"Santa Cruz",44,0.879541091502597,0.868751095756712,1,0,0.797,0,"VS"
"23261",23261,"Santa Cruz",44,0.852767157629922,0.863050291518459,1,0,0.765,0,"VS"
"23272",23272,"Santa Cruz",44,0.979068924388015,0.442453266559694,0,1,0,0.869,"BBS"
"23273",23273,"Santa Cruz",44,0.842321593267949,0.797083538514853,1,0,0.676,0,"VS"
"23274",23274,"Santa Cruz",44,0.885975499274271,0.413130187594883,0,0,0,0,"Clean"
"23290",23290,"Santa Cruz",44,0.854729019039102,0.282417116008081,0,0,0,0,"Clean"
"23301",23301,"Santa Cruz",44,0.839119194209647,0.285595131944788,0,0,0,0,"Clean"
"23310",23310,"Santa Cruz",44,0.863651820690542,0.881422426373874,1,0,0.808,0,"VS"
